date_time	delta	theta	low_alpha	high_alpha	low_beta	high_beta	low_gamma	mid_gamma	attention	delta_ave	theta_ave	low_alpha_ave	high_alpha_ave	low_beta_ave	high_beta_ave	low_gamma_ave	mid_gamma_ave	attention_ave
19.10.2017_9.3.28	246893	49793	16702	9275	1660	12620	758	129562	510.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Infinity
19.10.2017_9.3.29	440077	251392	19146	18040	8283	53664	1312	578317	34100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	85.0
19.10.2017_9.3.30	34120	71639	5055	1472	1361	28421	318	136570	2997.81970977783203	107.1043472290039	62.8706579208374	64.01781558990479	58.70717144012451	83.06827926635742	51.08233618736267	161.19237518310547	57.0
19.10.2017_9.3.31	4528	7363	6333	471	446	3740	256	35989	5367.67481438318889	82.2353032430013	44.14605553944906	43.39323870340983	40.032630840937294	67.03502400716145	34.1846758723259	124.95233662923177	55.666666666666664
19.10.2017_9.3.32	1760767	149946	21658	11262	15820	56306	2770	592004	5350.994053333997726	62.4961923956871	35.215569496154785	32.68987354636192	30.208554849028587	51.399863481521606	25.70816220343113	97.16050887107849	55.0
19.10.2017_9.3.33	282600	14127	12275	3075	2153	13665	417	137593	8860.79524266719818	63.61570086479187	33.999729537963866	29.640569186210634	30.857629096508028	54.9996301651001	21.520271503925322	123.2582654953003	61.6
19.10.2017_9.3.34	51792	19190	18194	3047	1868	13995	1070	140648	10060.89673135677973	54.072019855181374	31.075595537821453	25.47533502181371	26.442860037088394	48.62452205022176	18.027921676635742	111.52617883682251	68.0
19.10.2017_9.3.35	8616	12796	568	320	974	4659	72	36022	10053.801039406231475	47.583893469401765	30.12974684579032	22.493916698864528	23.20280898468835	44.12908158983503	15.699997459139142	103.31398323604039	72.57142857142857
19.10.2017_9.3.36	310541	37110	8875	2149	3619	28599	333	150846	10047.30597132444382	42.354478508234024	26.44259323179722	19.72515257820487	20.534954138100147	39.316582679748535	13.731246660463512	92.12445020675659	76.0
19.10.2017_9.3.37	121764	87541	31368	3922	4000	11858	824	130384	10049.54736428790622	39.51521929105123	24.82227294974857	17.88925371898545	19.085384481483036	38.857883877224396	12.251791002849737	88.32877180311415	78.66666666666667
19.10.2017_9.3.38	20679	7059	3320	742	1533	3020	159	31378	6947.236496686935425	39.53628647327423	26.566022217273712	16.697609183192252	18.006809908151627	36.42387971878052	11.155920710414648	84.50518379211425	77.7
19.10.2017_9.3.39	198232	19640	10645	4478	7221	25883	640	140800	6343.347994414242834	36.22759394212203	24.546560168266296	15.270852151242169	16.647062198682264	33.44038005308671	10.151325733146884	77.91484546661377	76.36363636363636
19.10.2017_9.3.40	114605	36550	3242	2538	3746	13917	377	132525	7543.32422069708506	33.94693565368652	23.688674022754032	14.568422295153141	16.52266437311967	33.306581457455955	9.38575341614584	75.93021480242412	76.25
19.10.2017_9.3.41	146203	72596	26346	7591	3613	11947	451	134163	5741.9056140092703	32.60844700153057	22.193123716574448	13.74084907082411	15.848543850275187	32.056854504805344	8.70182862935158	74.00607527219333	74.76923076923077
19.10.2017_9.3.42	377633	66592	11914	2290	2217	35288	706	138940	6041.18033358028957	32.63157531193325	23.141640501362936	13.595539652875491	15.25050921525274	30.81191713469369	8.125047848160778	72.40181534630912	73.71428571428571
19.10.2017_9.3.43	334955	300478	117669	51684	8144	31368	2101	555071	6943.905924256642656	32.46966819763183	22.66333266099294	12.917330994208653	14.534156183401743	31.65427853266398	7.655533737440904	71.13395099639892	73.4
19.10.2017_9.3.44	293500	33840	18834	4876	4852	13217	368	140325	2745.71093347668648	38.97294104099274	31.178030528128147	17.148284969851375	14.695679921656847	32.088838309049606	7.4004286476410925	80.02829569578171	70.5
19.10.2017_9.3.45	408622	240862	66611	81485	26893	56615	3138	540984	2146.773456152747656	37.58127863266889	30.833419161684372	16.57860149881419	14.42609816789627	31.153955207151526	6.993265604709878	78.49231198254753	67.58823529411765
19.10.2017_9.3.46	21563	12183	4361	1351	959	5315	132	35270	3549.10832831594679	41.57243008083768	34.114444977707336	22.72334194017781	16.792343633042442	33.299858808517456	6.906193577994903	85.68857717514038	65.77777777777777
