date_time	delta	theta	low_alpha	high_alpha	low_beta	high_beta	low_gamma	mid_gamma	attention	delta_ave	theta_ave	low_alpha_ave	high_alpha_ave	low_beta_ave	high_beta_ave	low_gamma_ave	mid_gamma_ave	attention_ave
19.10.2017_8.40.13	901187	713694	26683	434755	5983	193145	3423	972500	27169.39044435807702	177.78284134986725	160.27483170694023	130.95790188466057	52.15097348471031	147.84081052599305	28.124908602655385	247.78751056765518	Infinity
19.10.2017_8.40.14	790287	93307	3258	109421	4149	43291	500	231456	40195.8839874267578	324.3603210449219	35.92782974243164	679.2545776367188	12.519684791564941	238.35659790039062	5.934988498687744	374.0023498535156	67.0
19.10.2017_8.40.14	1350751	1316607	25243	394775	7205	136845	5860	878623	40183.82925415039062	183.3536491394043	20.097986936569214	425.04766845703125	10.568205833435059	145.84270095825195	3.324700891971588	231.48566436767578	53.5
19.10.2017_8.40.15	923380	140680	6625	168698	7058	188330	5448	916841	40220.42566935221353	321.7125523885091	24.725863615671795	488.95713297526044	12.0855499903361	153.5090815226237	5.645650903383891	266.95502217610675	49.0
19.10.2017_8.40.16	483176	444280	81229	171176	2784	138569	4124	804267	75215.49642944335938	257.25482177734375	20.749087691307068	432.58673095703125	12.766013860702515	173.23466300964355	6.6221645176410675	288.36471939086914	55.5
19.10.2017_8.40.17	46052	127628	9646	37339	1476	45861	1224	202989	70193.39895935058593	246.18206481933595	38.528989696502684	399.5389892578125	11.355181789398193	172.78182830810547	6.735131192207336	292.5505035400391	58.4
19.10.2017_8.40.18	865603	208347	2017	24981	5836	21658	1451	79367	60162.8289696375529	214.80980364481607	34.25778206189474	342.64833005269367	9.950698574384054	153.40186309814453	5.947192887465159	256.7953364054362	58.666666666666664
19.10.2017_8.40.19	175921	648502	22036	140255	55153	95482	6053	666121	60166.44598851885115	197.64289692470007	29.73394043104989	299.25323159354076	10.273006200790405	135.28989710126604	5.4422982931137085	224.46312195914132	58.857142857142854
19.10.2017_8.40.20	71402	209473	5294	64166	929	38269	538	195751	60150.41678166389465	209.77822542190552	29.723104029893875	289.22487926483154	23.63375213742256	133.0999219417572	6.091043069958687	228.42491555213928	59.0
19.10.2017_8.40.21	743338	379302	58478	106097	2865	161156	1608	685229	51135.42492485046387	197.04212400648328	27.20052218437195	268.2130898369683	21.203802479637993	123.54749064975314	5.501180787881215	211.40386899312338	58.111111111111114
19.10.2017_8.40.22	317974	410754	21016	104845	13650	105777	2150	615019	30138.03922100067138	194.5732677459717	32.370455622673035	257.95640029907224	19.671845293045045	131.07865467071534	5.2203965246677395	216.61419620513917	55.3
19.10.2017_8.40.23	790423	394255	3712	324711	3777	182808	2608	672264	27131.77151263843882	193.85305335304955	31.99756750193509	249.38669447465375	20.50494319742376	131.02437123385343	5.078666670755907	218.42215329950506	52.72727272727273
19.10.2017_8.40.24	641489	82428	32302	32727	800	55287	1435	255682	24135.10756095250449	192.62786960601807	29.737915257612865	270.8781312306722	19.44828701019287	138.90511337916055	5.0287254105011625	221.76366504033408	50.333333333333336
19.10.2017_8.40.25	54357	98622	4793	87609	1309	60935	722	266493	24135.4397540459266	180.6873905475323	30.798237048662624	253.96347896869366	18.066855595662044	133.46168239300067	4.825312252228077	212.26547608008752	48.30769230769231
19.10.2017_8.40.26	449338	312150	9683	183841	5025	255489	6754	1065956	48126.60723693030221	170.97850908551897	29.051416482244218	245.5913862500872	16.960143617221288	129.29400593893868	4.559997997113636	204.4211939402989	48.285714285714285
19.10.2017_8.40.27	923236	261087	22731	234801	4771	233427	3383	914929	64124.67693767547607	169.0351318359375	27.97810543378194	248.36130701700847	16.52819759051005	141.69667116800943	5.048282460371653	218.1230500539144	49.333333333333336
19.10.2017_8.40.28	6256	64897	628	23299	258	11603	542	44753	64129.42696744203568	165.88392448425293	28.141134157776833	255.76232647895813	16.116461023688316	150.8464790582657	5.099236484616995	226.48150742053986	50.25
19.10.2017_8.40.29	699460	289389	12226	306213	1957	128559	2091	743060	64121.89170080072739	157.85736779605642	26.527750383405124	242.8500779095818	15.188212831230725	142.80862662371467	4.845718261073618	214.16824172524844	51.05882352941177
19.10.2017_8.40.30	168513	194766	3126	142806	3429	50178	399	264318	69123.56598795784845	156.39202690124512	25.964469833506477	255.93486870659723	14.563973494701916	143.6865332921346	4.7740668091509075	218.145067109002	52.05555555555556
19.10.2017_8.40.31	44603	91763	1110	50725	390	59397	883	237123	69118.98892779099315	152.81707020809776	24.813168378252733	254.20213719418174	14.170316258543416	139.37841706526908	4.550906658172607	212.01158674139725	52.94736842105263
19.10.2017_8.40.32	77946	278652	3874	94418	509	48114	2321	246208	83113.52268195152283	147.25847244262695	23.640762421488763	245.44772644042968	13.492658077180385	136.0702567100525	4.393284523487091	205.96844339370728	54.45
19.10.2017_8.40.33	150947	142206	5551	85726	1387	40170	1058	230023	83108.92220783233643	146.2747566586449	22.757901801949455	240.77854483468192	12.891598069951648	132.41376177469888	4.372974781762986	200.66723896208265	55.80952380952381
19.10.2017_8.40.34	26330	91602	8820	37533	1519	69226	1031	235446	83105.46133583242244	142.5611457824707	22.058324984528802	235.9164081920277	12.430110913786022	128.64382925900546	4.251976825974205	195.5649914308028	57.04545454545455
19.10.2017_8.40.35	453896	118060	10810	228992	6867	174666	1681	861349	83101.12351645594057	138.17031014483908	21.611675052539162	228.2025731957477	12.020966585563576	126.7615445178488	4.139403788939767	190.99710854240087	58.17391304347826
19.10.2017_8.40.36	136831	129059	1986	68957	1342	42785	646	206245	94101.0201888481776	134.64651012420654	21.31431062767903	233.5982845624288	12.120132022847733	130.46065481503805	4.084583570559819	196.84095867474875	59.666666666666664
19.10.2017_8.40.37	728706	206014	44783	444093	6487	147641	1533	883623	9498.1679504776001	131.60460952758788	20.563697926998138	228.55858810424806	11.741051362752914	127.35039009094238	3.9602071928977964	192.13819557189942	61.04
19.10.2017_8.40.38	906288	491729	52546	148734	2476	200614	2455	751482	74100.48406399213351	130.14216012221115	22.095501493949158	246.45431445195123	11.812251452070017	129.45890815441425	3.9063294369440813	197.81814553187445	61.53846153846154
19.10.2017_8.40.39	731634	1140433	33716	197742	33552	326197	3546	1309742	74104.05846719388609	133.5983851397479	23.902429331232	245.9292256390607	11.562034548432738	133.83371543884277	3.9174323678016663	201.194900865908	62.0
19.10.2017_8.40.40	904851	198710	46464	91855	12778	26672	1325	319079	74106.02150239263263	147.33936296190535	24.67138423025608	248.1768922805786	13.691590933927468	143.43388918467932	3.9973337203264236	211.99930879047938	62.42857142857143
19.10.2017_8.40.41	33089	59382	7515	22756	6075	10225	2880	72458	74109.14767617192761	145.37113308084423	25.98142344170603	244.56353746611495	14.14981908942091	139.6192375051564	3.934939135765207	208.91905929302348	62.827586206896555
19.10.2017_8.40.42	245416	406623	23307	122889	7872	235711	3696	765971	74105.7481164932251	141.42294438680014	25.44943014581998	237.59160397847492	14.102007495363553	135.38198102315266	3.9692802409331005	202.88216972351074	63.2
19.10.2017_8.40.43	60556	622071	3945	139228	2838	141058	2420	440977	93104.05690094732469	142.82133508497668	25.640256510626884	236.11728778962166	14.180642415438928	140.3991331285046	4.0484187968315615	205.83963320332188	64.16129032258064
19.10.2017_8.40.44	153969	271334	41705	96074	1081	88794	1284	427663	93101.21550300717354	147.192875623703	25.0013937484473	235.53304374217987	13.919583956710994	141.45052635669708	4.051393119618297	204.7058516740799	65.0625
19.10.2017_8.40.45	757346	818418	35328	313932	6928	248850	3531	1260712	9399.16170007532293	146.46805688106653	25.9477324756709	232.94061221498433	13.561041357842358	140.48270081028795	3.992704339099653	203.48560044259736	65.9090909090909
19.10.2017_8.40.46	1253793	260872	43856	117962	1923	145865	1096	573165	93101.08674388773301	153.10033057717715	26.58491208798745	240.51409766253303	13.589562236386186	145.38428867564483	4.05550362608012	211.761303284589	66.70588235294117
19.10.2017_8.40.47	1717848	1145488	414276	398277	86442	202339	15838	2050641	88105.98540772029332	152.11226632254466	27.51499237162726	238.90478504725866	13.31213328072003	146.37270911080498	3.9904574956212726	212.0082119532994	67.31428571428572
19.10.2017_8.40.48	681624	249711	99550	85015	5466	126923	1145	539320	48113.41427985827129	162.34924994574652	42.29993561738067	249.55322933197021	18.04639258235693	149.24315060509576	4.660405650734901	228.02731333838568	66.77777777777777
19.10.2017_8.40.49	81686	41986	30950	10211	990	15214	443	129378	54114.35311964395883	161.02750128668708	44.78939815308597	246.39504540933146	17.867286046614517	149.44173957206107	4.584892110244648	227.4694144790237	66.43243243243244
19.10.2017_8.40.50	1238411	136691	61565	88128	4122	100418	2506	440729	34111.8102953308507	157.29040020390562	44.70796199691923	240.3267785875421	17.446936939107744	146.00015595084741	4.480358354355159	222.79142841539885	65.57894736842105
19.10.2017_8.40.51	1666874	1471250	132767	369129	43286	502947	9317	1982698	34115.84582502414018	154.8488085331061	45.691656221181915	237.6918675104777	17.21904799189323	145.43257938287198	4.475661881459065	221.42403861803885	64.76923076923077
19.10.2017_8.40.52	817063	423828	43059	203916	3436	92526	1472	548695	53122.00825788974763	167.69577374458314	49.031963692605494	246.16701924800873	19.086188369244336	157.3186505794525	4.775317041575908	234.95249862670897	64.475
19.10.2017_8.40.53	191235	825684	11239	106682	2392	90480	2092	486851	35123.36404588745862	168.30304852927603	49.252173131558955	247.93153751187208	18.793827259685933	156.2650313493682	4.718612663629578	234.36807250976562	63.75609756097561
19.10.2017_8.40.54	1708139	589918	676706	82850	35795	240448	4539	1538691	21121.41589176087152	173.2307928630284	48.43794846392813	245.9941293398539	18.462489314732096	155.20143595195952	4.690973745925086	233.24510628836495	62.73809523809524
19.10.2017_8.40.55	547683	89478	106215	25000	16392	57089	1975	420408	8127.22747769466666	175.436928726906	68.57790300319361	243.28070953280428	19.799709724132406	158.49355471411417	4.766258127467577	241.58314194790154	61.46511627906977
19.10.2017_8.40.56	1848430	1781531	572052	71614	65505	327289	9367	2016819	10127.04123481837186	172.3725986914201	70.27881497551094	238.6359736485915	20.137698308310725	156.4906437180259	4.7340434505180875	239.7664118680087	60.29545454545455
19.10.2017_8.40.57	163799	260560	159348	18153	8602	31520	1933	440208	10133.1472758187188	186.53707127041287	85.89512071477043	235.81646505991617	22.783286756277086	161.9905607011583	4.996646270487044	251.67575174967448	59.17777777777778
19.10.2017_8.40.58	240503	510811	78260	21572	7027	34344	5679	422099	10131.02618352226588	185.05531431281048	88.70672852967097	231.3033293226491	22.681328612177268	159.3123944738637	4.95919306770615	249.8841668833857	58.108695652173914
19.10.2017_8.40.59	384323	371313	263444	25941	38593	62985	14751	797894	1129.3501446703647	186.0569982731596	89.06692355617564	227.09592326143954	22.512394706619546	156.82238099930134	5.065684261474203	248.02061949384972	56.8936170212766
19.10.2017_8.41.0	683021	283958	2768	251935	8591	108186	3908	715245	1128.39532067378363	185.69585152467093	94.62632859622438	223.20606805880865	23.74999954737723	155.17286042372385	5.505298618227243	249.24607149759927	55.729166666666664
19.10.2017_8.41.1	95186	192340	8083	72802	2584	35813	574	192691	1128.80470285610278	184.5390471244345	92.76876867912253	226.68254994372933	23.63407713478925	154.72965874963876	5.531745885099683	249.7727312360491	54.61224489795919
19.10.2017_8.41.2	273398	682596	3183	182743	12098	120028	5091	581356	11126.64182229995727	182.59556705474853	91.12917920947075	224.42119142532349	23.26712021291256	152.5169769668579	5.4380425620079045	246.25844665527345	53.74
19.10.2017_8.41.3	582671	367593	66941	239103	8069	176193	5124	681914	27125.32342725641587	185.09808293510886	89.42403410813388	225.61733053244797	23.31155100464821	152.42992928448845	5.5062003953784115	245.81325486127068	53.21568627450981
19.10.2017_8.41.4	619062	456292	65210	157737	5251	156478	2650	637967	44125.3487292253054	184.75063767799963	89.44160812520064	228.46123858598563	23.189385161376915	153.67984628677368	5.5728702155443335	246.12900103055514	53.03846153846154
19.10.2017_8.41.5	100627	109189	2351	66589	411	43352	790	201857	48125.52234680247757	185.17706734279417	89.414377310366	228.79869282920404	22.958678033554328	154.42330389202766	5.553653507862451	246.11389505638266	52.943396226415096
19.10.2017_8.41.6	788645	263371	51664	101934	17009	153791	7241	827924	61123.60236886695579	182.66576170038294	87.81489445434676	226.48585215321293	22.545773680011433	152.55257829030356	5.473629609302238	242.99297276249638	53.092592592592595
