date_time	delta	theta	low_alpha	high_alpha	low_beta	high_beta	low_gamma	mid_gamma	attention	delta_ave	theta_ave	low_alpha_ave	high_alpha_ave	low_beta_ave	high_beta_ave	low_gamma_ave	mid_gamma_ave	
attention_ave
19.10.2017_6.36.48	405256	70953	21123	20834	12702	15284	26552	15193	34
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	Infinity
19.10.2017_6.36.49	534045	54742	34229	50339	7105	12901	23875	46764	43
112.53413391113281	41.652496337890625	30.472532272338867	35.14833068847656	30.01190757751465	19.981576919555664	51.87683868408203	7.163845062255859	77.0
19.10.2017_6.36.50	555073	314801	11268	11690	5838	25117	8851	48017	44
130.4222412109375	36.88413619995117	39.9710111618042	60.15680694580078	23.347225189208984	18.413607597351074	49.25181579589844	14.681286811828613	60.5
19.10.2017_6.36.51	16528	15095	7932	7006	7701	11904	8340	220813	44
138.33206176757812	86.29114532470703	32.0432923634847	46.65367062886556	20.119869550069172	23.249550501505535	38.55527369181315	17.386003494262695	55.0
19.10.2017_6.36.52	607920	56504	12356	18530	9728	11071	9906	239716	74
104.88645482063293	66.91634702682495	26.870561599731445	37.917020320892334	19.615384340286255	21.320568799972534	32.95646333694458	39.31078481674194	59.75
19.10.2017_6.36.53	55023	15662	2192	11687	3786	3862	5428	59550	70
117.67557010650634	60.16354560852051	25.049428176879882	36.582132720947264	20.27816104888916	19.94394016265869	30.211415100097657	54.26606712341309	61.8
19.10.2017_6.36.54	115145	30982	9066	14386	11668	2550	3163	54602	78
100.60349766413371	51.657206535339355	21.379910707473755	33.75882943471273	18.36151425043742	17.445058743158977	26.917697270711262	49.93634510040283	64.5
19.10.2017_6.36.55	429263	61599	24422	11231	24887	14516	25598	262950	70
90.79505334581647	46.86875861031668	20.182221617017472	32.39580563136509	19.67407158442906	15.413494416645594	23.930463450295584	46.50706400190081	65.28571428571429
19.10.2017_6.36.56	1139823	76496	9573	32309	40168	21680	6948	38077	57
94.3460499048233	45.52887153625488	22.066242277622223	30.704992294311523	24.593653082847595	15.858172446489334	27.189890801906586	56.33765530586243	64.25
19.10.2017_6.36.57	679469	849007	60199	395635	509732	258048	309703	213384	64
119.03971322377522	45.46048270331489	21.140101591746014	33.36007987128364	32.46354961395264	17.25153925683763	25.661023404863144	52.08477867974175	64.22222222222223
19.10.2017_6.36.58	552565	1015579	1029182	22356	113794	238792	120070	174419	64
126.00650148391723	90.85160484313965	27.73735394477844	97.07526817321778	129.21719465255737	49.47138044834137	83.8132987499237	57.031026458740236	64.2
19.10.2017_6.36.59	1576878	243358	46037	516887	96623	158000	259353	294189	64
128.50181969729337	136.89817636663264	116.12486722252585	91.68010087446733	142.08512835069135	73.52941324494101	97.5831277587197	59.39103906804865	64.18181818181819
19.10.2017_6.37.0	38990	88907	31067	99188	8826	18782	39495	95536	64
154.29318722089133	137.4130080540975	111.99654614925385	157.04498036702475	149.4006508986155	84.71783687671025	131.8211065530777	66.11083285013835	64.16666666666667
19.10.2017_6.37.1	1860931	896378	71507	155679	39685	385356	76752	577791	64
143.25442959712103	130.85928491445688	106.83421300007747	157.8856917161208	139.50684231978195	80.09221959114075	127.62411730106061	64.51962661743164	64.15384615384616
19.10.2017_6.37.2	24498	37976	2725	60072	30069	13944	43164	92939	64
169.9437668664115	159.172153200422	106.59629797935486	165.44656481061662	136.2758139882769	110.58438343661172	129.24578854015894	79.5601384299142	64.14285714285714
